Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Matches
57,Ludovic Ajorque,fr FRA,FW,Strasbourg,fr Ligue 1,28,1994,13,771,59,22.5,8.6,9,77,4,4,20,1,0.62,12,18,-6,-0.70,-0.63,Matches
58,Manuel Akanji,ch SUI,"DF,MF",Manchester City,eng Premier League,27,1995,29,2287,79,66.9,25.4,24,88,22,5,36,1,2.52,63,23,+40,+1.57,-0.09,Matches
59,Nathan Aké,nl NED,DF,Manchester City,eng Premier League,27,1995,26,1873,72,54.8,20.8,22,82,16,4,16,4,2.23,53,15,+38,+1.83,+0.49,Matches
60,Sergio Akieme,es ESP,DF,Almería,es La Liga,24,1997,29,2297,79,67.2,25.5,27,84,23,2,9,4,0.93,31,45,-14,-0.55,-0.39,Matches
61,Ebenezer Akinsanmiro,ng NGA,MF,Inter,it Serie A,17,2004,0,,,,,0,,0,0,,3,,,,,,,Matches
62,Babatunde Akinsola,ng NGA,MF,Valladolid,es La Liga,19,2003,1,11,11,0.3,0.1,0,,0,1,11,4,0.00,0,1,-1,-8.18,-7.42,Matches
63,Salim Akkal,fr FRA,MF,Angers,fr Ligue 1,22,2000,0,,,,,0,,0,0,,1,,,,,,,Matches
64,Maghnes Akliouche,fr FRA,"MF,FW",Monaco,fr Ligue 1,20,2002,11,402,37,11.8,4.5,5,61,0,6,16,16,1.82,6,4,+2,+0.45,+0.15,Matches
65,Paul Akouokou,ci CIV,"MF,DF",Real Betis,es La Liga,24,1997,12,447,37,13.1,5.0,3,89,2,9,20,19,1.67,2,6,-4,-0.81,-1.08,Matches
66,Jean-Daniel Akpa-Akpro,ci CIV,MF,Empoli,it Serie A,29,1992,24,1356,57,39.6,15.1,16,72,2,8,26,0,1.29,17,20,-3,-0.20,+0.19,Matches
67,Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,27,1995,28,1950,70,63.7,21.7,21,81,14,7,35,3,1.04,21,29,-8,-0.37,-0.29,Matches
68,David Alaba,at AUT,DF,Real Madrid,es La Liga,30,1992,23,1838,80,53.7,20.4,21,86,16,2,19,3,2.30,49,18,+31,+1.52,+1.06,Matches
69,Ángel Alarcón,es ESP,FW,Barcelona,es La Liga,18,2004,4,25,6,0.7,0.3,0,,0,4,6,10,2.25,0,0,0,0.00,-1.33,Matches
70,Tomás Alarcón,cl CHI,MF,Cádiz,es La Liga,23,1999,4,223,56,6.5,2.5,2,83,1,2,29,4,0.00,0,7,-7,-2.83,-2.37,Matches
71,Lucas Alario,ar ARG,FW,Eintracht Frankfurt,de Bundesliga,29,1992,20,331,17,10.8,3.7,2,78,1,18,10,9,1.25,5,9,-4,-1.09,-1.42,Matches
72,Jordi Alba,es ESP,DF,Barcelona,es La Liga,33,1989,24,1419,59,41.5,15.8,14,83,6,10,26,12,2.17,27,8,+19,+1.21,-0.19,Matches
73,Luis Alberto,es ESP,MF,Lazio,it Serie A,29,1992,35,2442,70,71.4,27.1,27,82,16,8,27,2,1.94,49,19,+30,+1.11,+1.11,Matches
74,Raúl Albiol,es ESP,DF,Villarreal,es La Liga,36,1985,25,2119,85,62.0,23.5,24,88,22,1,15,2,1.52,29,23,+6,+0.25,-0.64,Matches
75,Marc Albrighton,eng ENG,MF,Leicester City,eng Premier League,32,1989,6,237,40,6.9,2.6,1,67,0,5,34,13,1.67,3,3,0,0.00,+0.48,Matches
76,Thiago Alcántara,es ESP,MF,Liverpool,eng Premier League,31,1991,18,1254,70,36.7,13.9,14,82,9,4,25,0,1.72,22,23,-1,-0.07,-1.28,Matches
77,Carlos Alcaraz,ar ARG,"MF,FW",Southampton,eng Premier League,19,2002,18,1029,57,30.1,11.4,13,70,2,5,24,2,0.72,15,25,-10,-0.87,+0.14,Matches
78,Rubén Alcaraz,es ESP,MF,Cádiz,es La Liga,31,1991,31,2043,66,59.7,22.7,22,80,10,9,31,0,1.29,18,26,-8,-0.35,+0.63,Matches
79,Omar Alderete,py PAR,DF,Getafe,es La Liga,25,1996,25,2047,82,59.9,22.7,23,87,19,2,23,6,1.04,19,24,-5,-0.22,+0.17,Matches
80,Iván Alejo,es ESP,MF,Cádiz,es La Liga,27,1995,31,1311,42,38.3,14.6,13,69,2,18,23,2,1.06,8,26,-18,-1.24,-1.02,Matches
81,Doğan Alemdar,tr TUR,GK,Rennes,fr Ligue 1,19,2002,6,406,68,11.9,4.5,4,90,4,2,23,32,1.67,7,8,-1,-0.22,-1.15,Matches
82,Carles Aleñá,es ESP,"MF,FW",Getafe,es La Liga,24,1998,35,2119,61,62.0,23.5,26,75,7,9,20,0,1.00,17,27,-10,-0.42,-0.36,Matches
83,Kyle Alex John,eng ENG,"DF,MF",Everton,eng Premier League,21,2001,0,,,,,0,,0,0,,2,,,,,,,Matches
84,Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,23,1998,37,2923,79,85.5,32.5,34,85,23,3,16,1,1.78,70,44,+26,+0.80,+0.44,Matches
85,Alejandro Alfaro,es ESP,MF,Elche,es La Liga,20,2002,1,15,15,0.4,0.2,0,,0,1,15,1,0.00,0,0,0,0.00,+0.98,Matches
86,Ángel Algobia,es ESP,MF,Getafe,es La Liga,23,1999,26,1138,44,33.3,12.6,11,71,3,15,24,10,1.19,17,15,+2,+0.16,+0.67,Matches
87,Mohamed Ali Cho,fr FRA,"FW,MF",Real Sociedad,es La Liga,18,2004,19,587,31,17.2,6.5,5,61,0,14,20,5,1.89,11,9,+2,+0.31,-0.14,Matches
88,Faride Alidou,de GER,FW,Eintracht Frankfurt,de Bundesliga,21,2001,15,182,12,5.9,2.0,0,,0,15,12,10,1.13,3,4,-1,-0.49,-0.71,Matches
89,Alisson,br BRA,GK,Liverpool,eng Premier League,29,1992,37,3330,90,97.4,37.0,37,90,37,0,,0,1.78,71,43,+28,+0.76,+0.76,Matches
90,Allan,br BRA,"DF,MF",Everton,eng Premier League,31,1991,0,,,,,0,,0,0,,5,,,,,,,Matches
91,Jim Allevinah,ga GAB,MF,Clermont Foot,fr Ligue 1,27,1995,36,2244,62,65.6,24.9,25,80,11,11,22,0,1.56,24,33,-9,-0.36,-0.74,Matches
92,Dele Alli,eng ENG,"FW,MF",Everton,eng Premier League,26,1996,2,40,20,1.2,0.4,0,,0,2,20,1,0.00,1,1,0,0.00,+0.61,Matches
93,Téo Allix,fr FRA,DF,Montpellier,fr Ligue 1,18,2004,0,,,,,0,,0,0,,4,,,,,,,Matches
94,Pasquale Allocca,it ITA,GK,Salernitana,it Serie A,17,2005,0,,,,,0,,0,0,,1,,,,,,,Matches
95,Domingos André Ribeiro Almeida,pt POR,MF,Valencia,es La Liga,22,2000,34,2539,75,74.2,28.2,29,84,14,5,23,2,1.15,30,32,-2,-0.07,+0.03,Matches
96,Miguel Almirón,py PAR,FW,Newcastle United,eng Premier League,28,1994,34,2491,73,72.8,27.7,29,81,6,5,26,0,1.74,42,22,+20,+0.72,-0.73,Matches
97,Nando Almodóvar,es ESP,GK,Cádiz,es La Liga,18,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
98,José Alonso Lara,es ESP,MF,Real Betis,es La Liga,22,2000,0,,,,,0,,0,0,,1,,,,,,,Matches
99,Marcos Alonso,es ESP,DF,Barcelona,es La Liga,31,1990,24,1172,49,34.3,13.0,11,80,8,13,22,10,2.29,22,11,+11,+0.84,-0.72,Matches
100,Mickaël Alphonse,gp GLP,DF,Ajaccio,fr Ligue 1,33,1989,26,1361,52,39.8,15.1,14,81,9,12,19,6,0.73,7,29,-22,-1.45,-0.19,Matches
101,Agustín Álvarez,uy URU,FW,Sassuolo,it Serie A,21,2001,22,368,17,10.8,4.1,1,53,0,21,15,13,0.86,6,9,-3,-0.73,-0.41,Matches
102,Éder Álvarez Balanta,co COL,MF,Schalke 04,de Bundesliga,29,1993,6,238,40,7.8,2.6,3,50,0,3,29,3,1.50,2,3,-1,-0.38,+0.74,Matches
103,Carlos Álvarez,es ESP,MF,Sevilla,es La Liga,18,2003,1,10,10,0.3,0.1,0,,0,1,10,7,3.00,0,1,-1,-9.00,-8.84,Matches
104,Gastón Álvarez,uy URU,DF,Getafe,es La Liga,22,2000,22,1501,68,43.9,16.7,16,86,10,6,22,14,1.41,17,15,+2,+0.12,+0.73,Matches
105,Hugo Álvarez,es ESP,"DF,MF",Celta Vigo,es La Liga,19,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
106,Iker Álvarez,ad AND,GK,Villarreal,es La Liga,21,2001,0,,,,,0,,0,0,,17,,,,,,,Matches
107,Julián Álvarez,ar ARG,"MF,FW",Manchester City,eng Premier League,22,2000,31,1465,47,42.8,16.3,13,85,8,18,20,6,2.42,37,16,+21,+1.29,-0.55,Matches
108,Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,27,1995,28,2332,83,68.2,25.9,27,86,21,1,12,2,1.50,33,30,+3,+0.12,+0.03,Matches
109,Diego Alves,br BRA,GK,Celta Vigo,es La Liga,37,1985,0,,,,,0,,0,0,,6,,,,,,,Matches
110,Steven Alzate,co COL,MF,Brighton,eng Premier League,23,1998,0,,,,,0,,0,0,,5,,,,,,,Matches
111,Ibrahim Amadou,fr FRA,DF,Angers,fr Ligue 1,29,1993,7,424,61,12.4,4.7,4,90,4,3,21,4,0.14,5,9,-4,-0.85,+0.47,Matches
112,Selim Amallah,ma MAR,"MF,FW",Valladolid,es La Liga,25,1996,7,267,38,7.8,3.0,3,56,0,4,25,2,1.14,6,4,+2,+0.67,+1.59,Matches
113,Emmanuel Amankwaa Akurugu,gh GHA,DF,Getafe,es La Liga,20,2001,0,,,,,0,,0,0,,1,,,,,,,Matches
114,Daniel Amartey,gh GHA,DF,Leicester City,eng Premier League,27,1994,20,1610,81,47.1,17.9,18,87,16,2,22,15,0.80,20,26,-6,-0.34,+0.21,Matches
115,Amath,sn SEN,"MF,FW",Mallorca,es La Liga,26,1996,28,1227,44,35.9,13.6,12,68,3,16,26,3,1.25,13,14,-1,-0.07,+0.13,Matches
116,Lorenzo Amatucci,it ITA,MF,Fiorentina,it Serie A,18,2004,0,,,,,0,,0,0,,4,,,,,,,Matches
117,Jordan Amavi,fr FRA,DF,Getafe,es La Liga,28,1994,5,200,40,5.8,2.2,1,58,0,4,36,23,0.80,2,2,0,0.00,+0.31,Matches
118,Lukáš Ambros,cz CZE,MF,Wolfsburg,de Bundesliga,18,2004,1,17,17,0.6,0.2,0,,0,1,17,8,0.00,0,2,-2,-10.59,-10.91,Matches
119,Wisdom Amey,it ITA,DF,Bologna,it Serie A,16,2005,0,,,,,0,,0,0,,7,,,,,,,Matches
120,Kelvin Amian,fr FRA,"DF,MF",Spezia,it Serie A,24,1998,30,2372,79,69.4,26.4,26,87,22,4,31,0,0.73,21,42,-21,-0.80,+0.06,Matches
121,Bruno Amione,ar ARG,DF,Hellas Verona,it Serie A,20,2002,1,58,58,1.7,0.6,1,58,0,0,,3,0.00,2,3,-1,-1.55,-0.83,Matches
122,Bruno Amione,ar ARG,DF,Sampdoria,it Serie A,20,2002,26,2086,80,61.0,23.2,25,83,17,1,22,6,0.62,17,42,-25,-1.08,+0.41,Matches
123,Nadiem Amiri,de GER,"MF,FW",Leverkusen,de Bundesliga,25,1996,25,977,39,31.9,10.9,9,75,2,16,19,4,1.44,19,20,-1,-0.09,-0.48,Matches
124,Samuel Amo-Ameyaw,eng ENG,"FW,MF",Southampton,eng Premier League,16,2006,1,4,4,0.1,0.0,0,,0,1,4,0,1.00,0,0,0,0.00,+0.97,Matches
125,Ethan Ampadu,wls WAL,"DF,MF",Spezia,it Serie A,21,2000,31,2639,85,77.2,29.3,31,85,22,0,,0,0.75,22,42,-20,-0.68,+0.59,Matches
126,Ethan Ampadu,wls WAL,"DF,MF",Chelsea,eng Premier League,21,2000,0,,,,,0,,0,0,,3,,,,,,,Matches
127,Sofyan Amrabat,ma MAR,MF,Fiorentina,it Serie A,25,1996,29,1998,69,58.4,22.2,24,79,11,5,23,4,1.41,29,27,+2,+0.09,-0.42,Matches
128,Ayoub Amraoui,ma MAR,DF,Nice,fr Ligue 1,18,2004,7,294,42,8.6,3.3,3,75,2,4,17,4,1.71,5,3,+2,+0.61,+0.35,Matches
129,Joseph Anang,gh GHA,GK,West Ham United,eng Premier League,22,2000,0,,,,,0,,0,0,,7,,,,,,,Matches
130,Joachim Andersen,dk DEN,DF,Crystal Palace,eng Premier League,26,1996,32,2782,87,81.3,30.9,32,87,30,0,,0,1.31,35,37,-2,-0.06,+0.92,Matches
131,Djavan Anderson,sr SUR,"DF,MF",Lazio,it Serie A,27,1995,0,,,,,0,,0,0,,1,,,,,,,Matches
132,Elliot Anderson,eng ENG,MF,Newcastle United,eng Premier League,19,2002,22,410,19,12.0,4.6,3,58,0,19,12,12,1.82,8,7,+1,+0.22,-0.80,Matches
133,Felipe Anderson,br BRA,FW,Lazio,it Serie A,29,1993,38,2958,78,86.5,32.9,35,82,23,3,28,0,1.95,48,24,+24,+0.73,-0.44,Matches
134,Benjamin André,fr FRA,MF,Lille,fr Ligue 1,31,1990,34,2916,86,85.3,32.4,33,88,28,1,23,0,1.76,55,35,+20,+0.62,+0.44,Matches
135,Marcos André,br BRA,FW,Valencia,es La Liga,25,1996,17,447,26,13.1,5.0,3,52,0,14,21,5,0.76,9,7,+2,+0.40,+0.55,Matches
136,Komnen Andrić,rs SRB,FW,Clermont Foot,fr Ligue 1,27,1995,34,1446,43,42.3,16.1,16,74,2,18,15,0,1.38,14,26,-12,-0.75,-1.11,Matches
137,Robert Andrich,de GER,MF,Leverkusen,de Bundesliga,27,1994,29,2406,83,78.6,26.7,28,85,24,1,15,0,1.55,50,38,+12,+0.45,+1.00,Matches
138,Matteo Angeli,it ITA,DF,Bologna,it Serie A,19,2002,0,,,,,0,,0,0,,3,,,,,,,Matches
139,Angeliño,es ESP,MF,Hoffenheim,de Bundesliga,25,1997,33,2617,79,85.5,29.1,30,86,23,3,13,0,1.09,38,51,-13,-0.45,-1.26,Matches
140,Fabrizio Angileri,ar ARG,DF,Getafe,es La Liga,28,1994,15,585,39,17.1,6.5,7,70,2,8,12,15,1.13,7,15,-8,-1.23,-1.14,Matches
141,Samuele Angori,it ITA,MF,Empoli,it Serie A,18,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
142,Jaidon Anthony,eng ENG,MF,Bournemouth,eng Premier League,22,1999,30,1257,42,36.8,14.0,11,76,4,19,22,8,0.97,9,29,-20,-1.43,-0.85,Matches
143,Janis Antiste,fr FRA,"FW,MF",Sassuolo,it Serie A,19,2002,2,52,26,1.5,0.6,0,,0,2,26,13,1.50,2,1,+1,+1.73,+2.13,Matches
144,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,26,1996,34,2934,86,95.9,32.6,34,86,27,0,,0,0.97,43,54,-11,-0.34,+0.38,Matches
145,Josep Antoni Gayá,es ESP,DF,Mallorca,es La Liga,22,2000,2,98,49,2.9,1.1,1,90,1,1,8,19,1.50,0,3,-3,-2.76,-2.67,Matches
146,José Antonio,es ESP,MF,Cádiz,es La Liga,18,2004,2,46,23,1.3,0.5,0,,0,2,23,4,0.00,0,1,-1,-1.96,-1.37,Matches
147,Marcos Antônio,br BRA,MF,Lazio,it Serie A,22,2000,16,594,37,17.4,6.6,6,70,1,10,18,21,1.75,7,6,+1,+0.15,-0.77,Matches
148,Michail Antonio,jm JAM,FW,West Ham United,eng Premier League,32,1990,33,1829,55,53.5,20.3,21,75,2,12,22,1,1.09,23,30,-7,-0.34,-0.01,Matches
149,Antony,br BRA,MF,Manchester Utd,eng Premier League,22,2000,25,1802,72,52.7,20.0,23,76,6,2,30,0,1.88,29,21,+8,+0.40,+0.01,Matches
150,Valentin Antov,bg BUL,DF,Monza,it Serie A,21,2000,9,306,34,8.9,3.4,2,75,1,7,22,28,0.89,6,8,-2,-0.59,-0.53,Matches
151,Christopher Antwi-Adjei,gh GHA,"FW,MF",Bochum,de Bundesliga,28,1994,29,1981,68,64.7,22.0,22,81,10,7,29,2,1.21,32,40,-8,-0.36,+1.64,Matches
152,Anuar,ma MAR,"MF,FW",Valladolid,es La Liga,27,1995,3,210,70,6.1,2.3,3,70,1,0,,3,0.33,2,5,-3,-1.29,-0.53,Matches
153,Houssem Aouar,dz ALG,"MF,FW",Lyon,fr Ligue 1,24,1998,16,526,33,15.4,5.8,6,57,0,10,18,10,1.88,8,6,+2,+0.34,-0.16,Matches
154,Adil Aouchiche,dz ALG,MF,Lorient,fr Ligue 1,20,2002,11,250,23,7.3,2.8,1,73,0,10,18,14,0.82,3,5,-2,-0.72,-0.75,Matches
155,Ayman Aourir,de GER,MF,Leverkusen,de Bundesliga,17,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
156,Arvin Appiah,eng ENG,MF,Almería,es La Liga,21,2001,0,,,,,0,,0,0,,3,,,,,,,Matches
157,Dennis Appiah,fr FRA,"DF,MF",Nantes,fr Ligue 1,30,1992,15,795,53,23.2,8.8,9,76,3,6,18,0,0.87,8,16,-8,-0.91,-0.56,Matches
158,Stredair Appuah,fr FRA,FW,Nantes,fr Ligue 1,18,2004,5,66,13,1.9,0.7,0,,0,5,13,0,0.80,1,1,0,0.00,+0.48,Matches
159,Ylies Aradj,fr FRA,DF,Toulouse,fr Ligue 1,17,2005,0,,,,,0,,0,0,,2,,,,,,,Matches
160,Mauro Arambarri,uy URU,MF,Getafe,es La Liga,26,1995,13,992,76,29.0,11.0,13,76,5,0,,0,1.08,11,18,-7,-0.64,-0.49,Matches
161,Egoitz Arana,es ESP,GK,Real Sociedad,es La Liga,20,2002,0,,,,,0,,0,0,,5,,,,,,,Matches
162,Charles Aránguiz,cl CHI,MF,Leverkusen,de Bundesliga,33,1989,10,493,49,16.1,5.5,4,60,0,6,42,0,0.80,7,10,-3,-0.55,-0.93,Matches
163,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,23,1999,22,1800,82,52.6,20.0,21,85,16,1,24,2,2.45,42,5,+37,+1.85,+1.13,Matches
164,Matías Árbol,es ESP,GK,Sevilla,es La Liga,19,2002,0,,,,,0,,0,0,,12,,,,,,,Matches
165,Cameron Archer,eng ENG,"FW,MF",Aston Villa,eng Premier League,21,2001,6,49,8,1.4,0.5,0,,0,6,8,8,1.17,0,1,-1,-1.84,-2.00,Matches
166,Taïryk Arconte,fr FRA,FW,Brest,fr Ligue 1,18,2003,4,128,32,3.7,1.4,1,66,0,3,21,17,0.25,2,2,0,0.00,+0.27,Matches
167,Alphonse Areola,fr FRA,GK,West Ham United,eng Premier League,29,1993,5,309,62,9.0,3.4,2,90,2,3,43,30,0.80,5,7,-2,-0.58,-0.26,Matches
168,Adu Ares,es ESP,MF,Athletic Club,es La Liga,20,2001,8,84,11,2.5,0.9,0,,0,8,11,7,0.63,1,3,-2,-2.14,-2.30,Matches
169,Joe Aribo,ng NGA,"MF,FW",Southampton,eng Premier League,26,1996,21,1224,58,35.8,13.6,13,77,3,8,28,8,0.57,13,24,-11,-0.81,+0.26,Matches
170,Adam Armstrong,eng ENG,"MF,FW",Southampton,eng Premier League,25,1997,30,1335,45,39.0,14.8,14,73,0,16,20,4,0.80,17,24,-7,-0.47,+0.82,Matches
171,Stuart Armstrong,sct SCO,MF,Southampton,eng Premier League,30,1992,32,1408,44,41.2,15.6,14,70,0,18,24,3,0.56,11,34,-23,-1.47,-0.84,Matches
172,Marko Arnautović,at AUT,FW,Bologna,it Serie A,33,1989,21,1530,73,44.7,17.0,18,81,10,3,22,2,1.24,22,24,-2,-0.12,-0.40,Matches
173,Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,28,1994,32,2767,86,90.4,30.7,32,86,24,0,,0,1.47,53,44,+9,+0.29,+0.29,Matches
174,Mohamed El Arouch,fr FRA,MF,Lyon,fr Ligue 1,18,2004,1,2,2,0.1,0.0,0,,0,1,2,7,3.00,1,0,+1,+45.00,+44.55,Matches
175,Sergio Arribas,es ESP,MF,Real Madrid,es La Liga,20,2001,2,19,10,0.6,0.2,0,,0,2,10,1,1.50,0,1,-1,-4.74,-5.80,Matches
176,Kepa Arrizabalaga,es ESP,GK,Chelsea,eng Premier League,27,1994,29,2565,88,75.0,28.5,29,88,28,0,,7,1.14,27,33,-6,-0.21,+0.11,Matches
177,Roberto Arroyo,es ESP,FW,Valladolid,es La Liga,18,2003,1,15,15,0.4,0.2,0,,0,1,15,3,0.00,0,1,-1,-6.00,-5.23,Matches
178,Tolgay Arslan,de GER,MF,Udinese,it Serie A,31,1990,36,1211,34,35.4,13.5,12,60,0,24,21,0,1.28,12,16,-4,-0.30,-0.42,Matches
179,Ricard Artero,es ESP,MF,Girona,es La Liga,19,2003,7,133,19,3.9,1.5,0,,0,7,19,19,2.00,2,2,0,0.00,-0.08,Matches
180,Santiago Arzamendia,py PAR,"DF,MF",Cádiz,es La Liga,24,1998,12,483,40,14.1,5.4,5,81,3,7,11,26,0.92,1,15,-14,-2.61,-2.33,Matches
181,Takuma Asano,jp JPN,"MF,FW",Bochum,de Bundesliga,27,1994,25,1713,69,56.0,19.0,21,75,4,4,33,0,0.88,24,38,-14,-0.74,+0.47,Matches
182,Santiago Ascacíbar,ar ARG,MF,Cremonese,it Serie A,25,1997,13,727,56,21.3,8.1,7,74,3,6,35,3,0.31,6,11,-5,-0.62,+0.32,Matches
183,Sergio Asenjo,es ESP,GK,Valladolid,es La Liga,33,1989,10,900,90,26.3,10.0,10,90,10,0,,20,0.80,7,21,-14,-1.40,-0.83,Matches
184,Marco Asensio,es ESP,"FW,MF",Real Madrid,es La Liga,26,1996,31,1442,47,42.2,16.0,15,80,7,16,16,6,1.90,34,16,+18,+1.12,+0.17,Matches
185,Harrison Ashby,sct SCO,"DF,MF",West Ham United,eng Premier League,20,2001,0,,,,,0,,0,0,,3,,,,,,,Matches
186,Harrison Ashby,sct SCO,"DF,MF",Newcastle United,eng Premier League,20,2001,0,,,,,0,,0,0,,2,,,,,,,Matches
187,Kristoffer Askildsen,no NOR,MF,Lecce,it Serie A,21,2001,21,728,35,21.3,8.1,7,63,0,14,21,15,1.19,9,10,-1,-0.12,+0.28,Matches
188,Fisnik Asllani,xk KVX,FW,Hoffenheim,de Bundesliga,19,2002,8,167,21,5.5,1.9,0,,0,8,21,2,0.38,1,3,-2,-1.08,-0.86,Matches
189,Kristjan Asllani,al ALB,MF,Inter,it Serie A,20,2002,20,592,30,17.3,6.6,5,69,1,15,16,18,2.05,9,10,-1,-0.15,-1.11,Matches
190,Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,34,1987,37,2868,78,83.9,31.9,31,89,27,6,20,0,1.16,36,46,-10,-0.31,-0.31,Matches
191,Lorenz Assignon,tg TOG,DF,Rennes,fr Ligue 1,22,2000,12,261,22,7.6,2.9,2,81,1,10,10,9,2.42,5,3,+2,+0.69,-0.11,Matches
192,Ander Astralaga,es ESP,GK,Barcelona,es La Liga,18,2004,0,,,,,0,,0,0,,2,,,,,,,Matches
193,Youcef Atal,dz ALG,"DF,MF",Nice,fr Ligue 1,26,1996,18,779,43,22.8,8.7,8,66,2,10,25,2,1.56,10,6,+4,+0.46,+0.22,Matches
194,Valentin Atangana Edoa,fr FRA,MF,Reims,fr Ligue 1,16,2005,7,174,25,5.1,1.9,2,64,0,5,9,5,1.00,0,5,-5,-2.59,-2.72,Matches
195,Noah Atubolu,de GER,GK,Freiburg,de Bundesliga,20,2002,0,,,,,0,,0,0,,8,,,,,,,Matches
196,Pierre-Emerick Aubameyang,ga GAB,"FW,MF",Barcelona,es La Liga,33,1989,1,9,9,0.3,0.1,0,,0,1,9,2,1.00,0,0,0,0.00,-1.32,Matches
197,Pierre-Emerick Aubameyang,ga GAB,FW,Chelsea,eng Premier League,33,1989,15,554,37,16.2,6.2,5,62,0,10,24,5,1.07,3,8,-5,-0.81,-0.69,Matches
198,Emil Audero,id IDN,GK,Sampdoria,it Serie A,25,1997,25,2250,90,65.8,25.0,25,90,25,0,,0,0.48,11,39,-28,-1.12,+0.34,Matches
199,Tommaso Augello,it ITA,"MF,DF",Sampdoria,it Serie A,27,1994,37,3061,83,89.5,34.0,35,85,28,2,45,1,0.51,23,64,-41,-1.21,+0.30,Matches
200,Ludwig Augustinsson,se SWE,DF,Mallorca,es La Liga,28,1994,4,132,33,3.9,1.5,1,71,0,3,20,6,0.00,1,4,-3,-2.05,-1.96,Matches
201,Ludwig Augustinsson,se SWE,DF,Aston Villa,eng Premier League,28,1994,3,77,26,2.3,0.9,1,44,0,2,17,9,1.67,1,0,+1,+1.17,+1.06,Matches
202,Carlos Augusto,br BRA,MF,Monza,it Serie A,23,1999,35,3083,88,90.1,34.3,35,88,31,0,,0,1.40,45,46,-1,-0.03,+0.77,Matches
203,Serge Aurier,ci CIV,"DF,MF",Nottingham Forest,eng Premier League,29,1992,24,1943,81,56.8,21.6,22,84,16,2,45,0,1.38,24,31,-7,-0.32,+1.08,Matches
204,Brandon Austin,eng ENG,GK,Tottenham Hotspur,eng Premier League,23,1999,0,,,,,0,,0,0,,15,,,,,,,Matches
205,Mathias Autret,fr FRA,MF,Auxerre,fr Ligue 1,31,1991,23,1290,56,37.7,14.3,16,72,0,7,19,12,0.83,15,26,-11,-0.77,-0.05,Matches
206,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,es La Liga,28,1994,29,1709,59,50.0,19.0,23,68,1,6,23,3,1.31,18,17,+1,+0.05,+0.37,Matches
207,Cédric Avinel,gp GLP,DF,Ajaccio,fr Ligue 1,35,1986,24,1794,75,52.5,19.9,19,88,18,5,23,11,0.63,11,40,-29,-1.45,-0.24,Matches
208,Taiwo Awoniyi,ng NGA,FW,Nottingham Forest,eng Premier League,24,1997,27,1404,52,41.1,15.6,17,71,0,10,19,2,0.93,19,29,-10,-0.64,+0.25,Matches
209,Yasin Ayari,se SWE,MF,Brighton,eng Premier League,18,2003,3,67,22,2.0,0.7,1,45,0,2,11,12,2.00,2,2,0,0.00,-0.51,Matches
210,Mehmet Aydin,de GER,"MF,DF",Schalke 04,de Bundesliga,20,2002,16,567,35,18.5,6.3,3,78,1,13,26,9,0.75,5,12,-7,-1.11,-0.06,Matches
211,André Ayew,gh GHA,FW,Nottingham Forest,eng Premier League,32,1989,13,316,24,9.2,3.5,1,78,0,12,20,5,0.69,5,10,-5,-1.42,-0.70,Matches
212,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,30,1991,38,2714,71,79.4,30.2,31,82,17,7,24,0,1.18,32,41,-9,-0.30,-0.30,Matches
213,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,27,1994,10,545,55,15.9,6.1,5,90,5,5,19,8,1.40,6,11,-5,-0.83,-0.54,Matches
214,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,30,1991,29,2054,71,60.1,22.8,22,89,21,7,14,4,0.79,27,48,-21,-0.92,-0.33,Matches
215,Ayman Azhil,ma MAR,MF,Leverkusen,de Bundesliga,21,2001,1,1,1,0.0,0.0,0,,0,1,1,10,3.00,0,0,0,0.00,-0.24,Matches
216,Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,de Bundesliga,27,1995,23,927,40,30.3,10.3,8,81,3,15,19,3,1.22,13,17,-4,-0.39,-0.89,Matches
217,César Azpilicueta,es ESP,"DF,MF",Chelsea,eng Premier League,32,1989,25,1527,61,44.6,17.0,16,82,12,9,23,6,1.12,17,21,-4,-0.24,0.00,Matches
